subject,true_answer,model,ans_clean,clean_correct,ans_T1.2-Backspace-Mid2,correct_T1.2-Backspace-Mid2,dsr_T1.2-Backspace-Mid2,changed_T1.2-Backspace-Mid2,halluc_T1.2-Backspace-Mid2,ans_T1.2-ZWSP-Mid2,correct_T1.2-ZWSP-Mid2,dsr_T1.2-ZWSP-Mid2,changed_T1.2-ZWSP-Mid2,halluc_T1.2-ZWSP-Mid2,ans_T1.2-Backspace-High5,correct_T1.2-Backspace-High5,dsr_T1.2-Backspace-High5,changed_T1.2-Backspace-High5,halluc_T1.2-Backspace-High5,ans_T1.2-Backspace-Start,correct_T1.2-Backspace-Start,dsr_T1.2-Backspace-Start,changed_T1.2-Backspace-Start,halluc_T1.2-Backspace-Start,ans_T4.4-Standard-End5,correct_T4.4-Standard-End5,dsr_T4.4-Standard-End5,changed_T4.4-Standard-End5,halluc_T4.4-Standard-End5,ans_T4.4-High-End10,correct_T4.4-High-End10,dsr_T4.4-High-End10,changed_T4.4-High-End10,halluc_T4.4-High-End10,ans_T4.4-Mixed-End,correct_T4.4-Mixed-End,dsr_T4.4-Mixed-End,changed_T4.4-Mixed-End,halluc_T4.4-Mixed-End,ans_T4.4-Standard-Mid5,correct_T4.4-Standard-Mid5,dsr_T4.4-Standard-Mid5,changed_T4.4-Standard-Mid5,halluc_T4.4-Standard-Mid5,honey_detected_T3.2-SetB-SHY-5,honey_detected_T3.2-SetA-ESC-5,honey_detected_T3.2-SetB-SHY-High10,honey_detected_T3.2-Homoglyph
high_school_computer_science,A,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
high_school_computer_science,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,C,False,True,True,False,C,False,True,True,False,C,False,True,True,False,B,True,False,False,False,C,False,True,True,False,True,True,True,True
high_school_computer_science,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,C,False,True,True,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,C,False,True,True,False,False,True,True,True
high_school_computer_science,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
high_school_european_history,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_european_history,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
high_school_european_history,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,C,False,True,True,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_european_history,B,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,False,True,False,True
high_school_european_history,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,False,True,True,True
high_school_geography,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,False,True,False,True
high_school_geography,B,meta-llama/Llama-3.2-3B-Instruct,B,True,A,False,True,True,False,A,False,True,True,False,A,False,True,True,False,B,True,False,False,False,A,False,True,True,False,A,False,True,True,False,B,True,False,False,False,B,True,False,False,False,True,True,False,True
high_school_geography,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_geography,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,False,True,True,True
high_school_geography,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,False,True
high_school_government_and_politics,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
high_school_government_and_politics,A,meta-llama/Llama-3.2-3B-Instruct,C,False,B,False,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,False,True
high_school_government_and_politics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_government_and_politics,C,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,C,True,False,True,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,False,True
high_school_government_and_politics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_macroeconomics,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,C,False,True,True,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,C,False,True,True,False,True,True,True,True
high_school_macroeconomics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_macroeconomics,D,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
high_school_macroeconomics,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
high_school_macroeconomics,D,meta-llama/Llama-3.2-3B-Instruct,A,False,D,True,False,True,False,D,True,False,True,False,D,True,False,True,False,D,True,False,True,False,A,False,False,False,False,D,True,False,True,False,A,False,False,False,False,D,True,False,True,False,True,True,False,True
high_school_mathematics,C,meta-llama/Llama-3.2-3B-Instruct,D,False,D,False,False,False,False,D,False,False,False,False,C,True,False,True,False,C,True,False,True,False,C,True,False,True,False,C,True,False,True,False,C,True,False,True,False,C,True,False,True,False,True,True,False,True
high_school_mathematics,C,meta-llama/Llama-3.2-3B-Instruct,C,True,A,False,True,True,False,A,False,True,True,False,C,True,False,False,False,C,True,False,False,False,A,False,True,True,False,A,False,True,True,False,A,False,True,True,False,C,True,False,False,False,False,True,True,True
high_school_mathematics,B,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
high_school_mathematics,C,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,False,True,True,True
high_school_mathematics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,B,False,True,True,False,B,False,True,True,False,B,False,True,True,False,D,True,False,False,False,False,True,True,True
high_school_microeconomics,C,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
high_school_microeconomics,D,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,B,False,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,False,True
high_school_microeconomics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,C,False,True,True,False,C,False,True,True,False,C,False,True,True,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,C,False,True,True,False,True,True,True,True
high_school_microeconomics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,False,True,True,True
high_school_microeconomics,D,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,D,True,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
high_school_physics,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,False,True,True,True
high_school_physics,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,A,True,False,True,False,A,True,False,True,False,A,True,False,True,False,B,False,False,False,False,True,True,True,True
high_school_physics,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
high_school_physics,D,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
high_school_physics,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,False,True,True,True
high_school_psychology,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,D,False,True,True,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
high_school_psychology,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
high_school_psychology,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
high_school_psychology,C,meta-llama/Llama-3.2-3B-Instruct,D,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,True,True,True,True
high_school_psychology,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
high_school_statistics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,A,False,True,True,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,A,False,True,True,False,A,False,True,True,False,True,True,True,True
high_school_statistics,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,False,True,True
high_school_statistics,D,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
high_school_statistics,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
high_school_statistics,D,meta-llama/Llama-3.2-3B-Instruct,D,True,A,False,True,True,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,A,False,True,True,False,A,False,True,True,False,A,False,True,True,False,D,True,False,False,False,True,True,True,True
high_school_us_history,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,False,True
high_school_us_history,B,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,False,True,True,True
high_school_us_history,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
high_school_us_history,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,False,True
high_school_us_history,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
high_school_world_history,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,False,True,True
high_school_world_history,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
high_school_world_history,D,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,D,True,False,True,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
high_school_world_history,B,meta-llama/Llama-3.2-3B-Instruct,A,False,B,True,False,True,False,B,True,False,True,False,B,True,False,True,False,B,True,False,True,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,B,True,False,True,False,True,True,True,True
high_school_world_history,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
human_aging,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
human_aging,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
human_aging,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
human_aging,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
human_aging,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
human_sexuality,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,False,True
human_sexuality,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
human_sexuality,C,meta-llama/Llama-3.2-3B-Instruct,B,False,A,False,False,True,False,B,False,False,False,False,A,False,False,True,False,B,False,False,False,False,B,False,False,False,False,C,True,False,True,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
human_sexuality,D,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,C,False,False,True,False,B,False,False,False,False,B,False,False,False,False,False,True,True,True
human_sexuality,D,meta-llama/Llama-3.2-3B-Instruct,A,False,C,False,False,True,False,A,False,False,False,False,C,False,False,True,False,C,False,False,True,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
international_law,C,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,B,False,False,True,False,A,False,False,False,False,C,True,False,True,False,True,True,True,True
international_law,D,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
international_law,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,A,False,True,True,False,A,False,True,True,False,C,True,False,False,False,True,True,True,True
international_law,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
international_law,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
jurisprudence,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,A,False,True,True,False,A,False,True,True,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,A,False,True,True,False,True,True,True,True
jurisprudence,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
jurisprudence,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
jurisprudence,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,A,False,True,True,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,A,False,True,True,False,A,False,True,True,False,A,False,True,True,False,True,True,True,True
jurisprudence,A,meta-llama/Llama-3.2-3B-Instruct,C,False,B,False,False,True,False,B,False,False,True,False,C,False,False,False,False,B,False,False,True,False,B,False,False,True,False,C,False,False,False,False,C,False,False,False,False,B,False,False,True,False,True,True,False,True
logical_fallacies,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,False,True
logical_fallacies,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
logical_fallacies,B,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,B,True,False,True,False,C,False,False,False,False,B,True,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
logical_fallacies,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
logical_fallacies,B,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
machine_learning,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
machine_learning,C,meta-llama/Llama-3.2-3B-Instruct,A,False,A,False,False,False,False,A,False,False,False,False,B,False,False,True,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
machine_learning,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
machine_learning,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
machine_learning,B,meta-llama/Llama-3.2-3B-Instruct,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
management,A,meta-llama/Llama-3.2-3B-Instruct,D,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,True,True,True,True
management,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
management,D,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,D,True,False,True,False,D,True,False,True,False,A,False,False,True,False,D,True,False,True,False,True,True,True,True
management,D,meta-llama/Llama-3.2-3B-Instruct,C,False,B,False,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,D,True,False,True,False,True,True,True,True
management,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,False,True,True,True
marketing,D,meta-llama/Llama-3.2-3B-Instruct,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
marketing,A,meta-llama/Llama-3.2-3B-Instruct,D,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,True,True,False,True
marketing,C,meta-llama/Llama-3.2-3B-Instruct,A,False,C,True,False,True,False,C,True,False,True,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,C,True,False,True,False,True,True,True,True
marketing,A,meta-llama/Llama-3.2-3B-Instruct,C,False,A,True,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,B,False,False,True,False,A,True,False,True,False,C,False,False,False,False,C,False,False,False,False,False,False,True,True
marketing,C,meta-llama/Llama-3.2-3B-Instruct,C,True,B,False,True,True,False,B,False,True,True,False,B,False,True,True,False,B,False,True,True,False,B,False,True,True,False,C,True,False,False,False,B,False,True,True,False,C,True,False,False,False,True,True,True,True
medical_genetics,A,meta-llama/Llama-3.2-3B-Instruct,A,True,A,True,False,False,False,A,True,False,False,False,D,False,True,True,False,A,True,False,False,False,A,True,False,False,False,D,False,True,True,False,A,True,False,False,False,D,False,True,True,False,True,True,True,True
medical_genetics,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,A,False,True,True,False,B,True,False,False,False,False,True,True,True
medical_genetics,B,meta-llama/Llama-3.2-3B-Instruct,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,False,True,False,True
medical_genetics,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,B,False,False,False,False,A,True,False,True,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
medical_genetics,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
miscellaneous,B,meta-llama/Llama-3.2-3B-Instruct,D,False,D,False,False,False,False,D,False,False,False,False,C,False,False,True,False,D,False,False,False,False,C,False,False,True,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,False,True,True,True
miscellaneous,C,meta-llama/Llama-3.2-3B-Instruct,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,False,True,True,True
miscellaneous,A,meta-llama/Llama-3.2-3B-Instruct,B,False,B,False,False,False,False,D,False,False,True,False,A,True,False,True,False,B,False,False,False,False,A,True,False,True,False,A,True,False,True,False,A,True,False,True,False,B,False,False,False,False,True,True,False,True
